temperature,steps,humidity,heart_rate,sleep_count,stress
36.5,6627.0,74.7,49.0,6.8,0
36.1,9060.0,61.9,62.0,6.1,1
36.6,9167.0,66.5,80.0,5.8,1
36.2,11500.0,53.6,69.0,2.5,1
36.0,8138.0,87.9,82.0,5.6,1
36.7,2468.0,64.3,64.0,4.3,1
36.7,13016.0,86.3,77.0,4.2,1
37.0,5337.0,30.5,63.0,3.8,1
36.4,14598.0,64.4,60.0,4.7,0
36.8,2650.0,73.0,69.0,4.8,1
36.9,14416.0,74.7,63.0,4.5,1
36.8,2274.0,84.3,55.0,9.8,1
36.2,4235.0,30.3,68.0,9.5,1
36.7,1652.0,30.0,71.0,6.6,1
36.8,10872.0,58.3,83.0,9.8,1
36.6,12904.0,31.8,79.0,9.9,1
35.6,7077.0,88.5,82.0,4.8,1
36.7,13999.0,43.3,77.0,5.6,1
37.7,9264.0,58.4,73.0,9.7,1
36.4,9820.0,33.7,58.0,6.9,0
36.2,12836.0,61.3,71.0,3.7,0
36.8,5155.0,52.8,76.0,7.5,1
36.8,5960.0,32.7,85.0,3.6,1
37.2,13683.0,50.1,77.0,4.7,1
36.0,13613.0,53.5,82.0,3.8,1
37.0,14671.0,89.4,60.0,4.0,1
36.9,13626.0,42.5,67.0,2.0,1
36.5,2783.0,62.7,74.0,9.0,1
36.8,12532.0,89.2,82.0,4.4,1
37.1,6738.0,77.5,69.0,2.7,1
37.0,14871.0,89.6,69.0,2.7,1
36.0,7612.0,88.1,77.0,6.4,1
37.0,8754.0,59.4,59.0,9.9,1
36.6,8417.0,71.8,86.0,3.2,1
36.6,5504.0,36.6,61.0,2.8,1
36.6,2050.0,56.5,51.0,5.5,0
36.5,13539.0,78.5,70.0,6.5,1
37.2,12237.0,60.3,87.0,4.4,1
36.6,2953.0,72.2,76.0,4.4,1
36.0,11875.0,74.7,78.0,5.4,1
36.4,9762.0,45.2,70.0,4.5,1
36.7,6728.0,82.5,68.0,9.3,1
37.2,4556.0,57.6,55.0,2.3,2
36.9,13036.0,42.6,47.0,3.9,1
36.2,10803.0,81.9,72.0,8.5,1
37.8,8668.0,55.1,83.0,8.7,1
36.7,9534.0,75.0,73.0,2.9,1
37.2,2275.0,62.9,76.0,9.8,1
36.5,7635.0,52.9,86.0,7.5,1
36.9,3712.0,78.6,73.0,4.2,1
37.0,3917.0,65.1,69.0,5.6,1
37.2,10258.0,53.4,62.0,4.4,1
37.1,13758.0,36.6,90.0,3.2,1
37.0,6653.0,83.7,75.0,4.3,1
36.4,3908.0,32.1,61.0,6.6,1
36.3,10082.0,81.8,58.0,8.6,0
36.8,13197.0,51.6,83.0,4.9,1
37.1,11476.0,68.4,60.0,4.8,1
36.5,13163.0,85.3,89.0,5.7,1
37.1,8512.0,39.1,42.0,7.2,0
37.3,11526.0,64.0,84.0,8.0,1
36.1,2961.0,75.9,75.0,4.6,1
36.2,5876.0,75.5,71.0,6.7,1
36.5,6454.0,61.5,68.0,5.1,1
36.8,8158.0,67.5,89.0,7.7,1
36.3,14007.0,75.5,77.0,3.3,1
37.3,13240.0,80.5,61.0,4.1,1
36.8,2883.0,75.7,53.0,5.4,1
36.6,3419.0,51.2,72.0,9.1,1
35.9,6007.0,89.8,70.0,6.6,1
35.9,5070.0,56.1,55.0,9.7,0
36.7,9607.0,31.5,69.0,2.8,1
35.5,13639.0,51.8,64.0,5.7,0
37.1,14472.0,37.7,70.0,5.4,1
36.5,10150.0,37.3,77.0,6.8,1
38.2,12734.0,46.9,85.0,8.5,2
37.8,8353.0,33.2,79.0,8.7,1
36.5,3917.0,71.3,63.0,7.4,1
36.5,8346.0,34.4,74.0,7.1,1
37.1,8771.0,42.2,71.0,9.6,1
37.5,11394.0,35.6,57.0,5.1,1
35.8,4078.0,33.8,74.0,8.7,0
35.7,6156.0,46.1,89.0,9.4,1
36.3,6096.0,64.3,70.0,5.9,1
36.9,14432.0,87.9,54.0,7.8,0
36.8,7215.0,82.5,70.0,5.0,2
37.1,11571.0,82.6,58.0,3.3,1
36.0,11511.0,40.6,79.0,6.7,1
35.4,4718.0,45.9,75.0,3.6,1
37.0,9006.0,34.6,68.0,5.7,1
36.2,13520.0,76.7,67.0,9.0,0
35.6,7653.0,34.2,68.0,2.7,0
36.7,14232.0,63.4,70.0,2.2,2
37.0,4002.0,44.9,62.0,6.9,1
36.5,2038.0,44.6,56.0,4.6,1
36.4,13480.0,89.4,81.0,5.3,1
36.5,12868.0,75.4,66.0,5.2,1
36.4,14896.0,80.2,72.0,2.7,1
35.9,10512.0,64.3,73.0,2.0,1
36.2,14114.0,82.3,73.0,9.2,1
36.9,12577.0,68.7,58.0,3.7,1
36.8,12822.0,86.8,53.0,5.4,1
36.7,8968.0,46.9,64.0,9.8,1
36.1,6353.0,65.7,74.0,8.6,1
36.5,14084.0,71.4,63.0,2.9,1
35.5,7050.0,53.6,66.0,6.1,1
36.7,8543.0,82.8,91.0,7.8,2
37.3,7246.0,88.8,52.0,7.6,1
35.9,8907.0,59.6,62.0,8.1,1
36.3,7587.0,53.4,89.0,5.7,1
36.8,1672.0,58.3,70.0,3.4,1
37.2,13349.0,81.2,63.0,5.7,1
36.4,7222.0,68.7,82.0,7.2,1
36.3,9245.0,32.7,71.0,6.9,1
35.6,2949.0,62.5,67.0,2.6,1
36.7,1047.0,31.0,72.0,2.5,1
37.6,4434.0,76.7,63.0,9.7,1
36.7,10864.0,49.7,60.0,3.2,1
36.6,2389.0,58.3,69.0,4.4,1
36.8,13724.0,77.9,60.0,8.1,1
36.6,4010.0,32.8,70.0,5.3,1
36.2,3864.0,39.5,74.0,3.5,1
37.0,3541.0,53.9,79.0,5.7,1
36.7,1196.0,43.8,81.0,6.6,1
36.6,11805.0,50.3,66.0,5.6,1
36.1,13250.0,89.9,75.0,9.4,1
37.3,9598.0,79.5,75.0,4.3,1
36.9,3635.0,83.0,73.0,7.3,1
36.3,4994.0,86.2,65.0,2.9,1
37.1,7663.0,50.5,60.0,5.1,1
36.4,14361.0,47.8,75.0,7.9,1
36.2,4463.0,44.0,53.0,3.8,1
36.2,11243.0,79.8,67.0,6.7,1
35.7,7152.0,70.8,44.0,3.2,0
36.8,5170.0,44.2,57.0,2.8,1
35.7,7383.0,52.6,61.0,6.2,0
36.0,1997.0,60.4,81.0,7.4,1
35.6,12182.0,61.7,77.0,2.9,1
36.6,4406.0,83.3,64.0,9.3,1
36.5,11156.0,52.8,77.0,3.8,1
36.4,1957.0,84.5,79.0,3.0,2
36.1,14371.0,56.5,68.0,3.6,0
36.0,3702.0,74.8,56.0,3.4,1
36.8,13358.0,85.8,68.0,2.7,1
36.3,12333.0,84.5,69.0,8.4,1
36.8,14550.0,33.4,58.0,6.0,0
36.2,7690.0,42.3,74.0,5.1,1
36.7,11184.0,58.6,73.0,9.6,1
37.3,6190.0,55.9,74.0,5.0,1
36.9,3581.0,68.5,73.0,3.3,1
36.4,7203.0,86.7,77.0,4.2,1
36.7,3320.0,36.7,68.0,3.9,1
36.5,14749.0,57.1,72.0,6.0,1
36.6,2347.0,41.5,66.0,4.3,1
36.4,9249.0,83.6,64.0,6.1,1
36.5,9770.0,87.9,83.0,7.4,1
36.7,8533.0,58.7,50.0,8.2,0
36.1,10271.0,36.2,79.0,7.7,0
36.1,2627.0,77.1,64.0,3.6,1
35.9,8770.0,71.8,62.0,2.9,1
35.8,5021.0,51.3,73.0,6.3,1
36.0,14162.0,83.2,55.0,3.6,1
36.7,11669.0,88.5,62.0,2.7,1
36.2,14615.0,63.5,62.0,6.2,0
36.9,1526.0,63.9,68.0,4.6,1
36.6,4992.0,47.9,62.0,8.0,1
35.6,3736.0,65.1,86.0,4.5,1
36.9,1156.0,56.4,88.0,9.8,2
37.0,4393.0,48.1,50.0,8.1,1
36.1,10503.0,34.0,75.0,2.5,1
36.8,4235.0,45.2,79.0,6.1,1
36.2,8126.0,41.9,75.0,6.5,1
36.6,13429.0,62.5,63.0,7.6,0
36.0,10713.0,66.1,68.0,6.0,0
35.7,6525.0,66.5,63.0,5.9,0
36.4,6215.0,53.3,66.0,4.9,1
36.5,7380.0,55.3,58.0,4.2,1
36.4,3479.0,80.1,69.0,9.6,1
36.0,9876.0,58.6,55.0,4.5,0
36.4,6098.0,89.3,68.0,2.5,1
36.7,12933.0,56.4,58.0,3.3,1
36.6,11592.0,69.0,72.0,8.9,1
36.7,9547.0,33.0,63.0,6.7,1
36.3,6099.0,69.2,73.0,8.2,0
37.2,3939.0,81.1,81.0,8.5,1
36.0,11866.0,86.5,86.0,8.6,1
36.8,7810.0,89.8,45.0,6.4,1
37.2,4147.0,46.9,62.0,3.4,1
36.8,3732.0,64.5,67.0,3.2,1
36.5,3316.0,57.0,75.0,6.6,1
36.3,11880.0,63.8,53.0,4.9,0
37.1,4206.0,39.4,60.0,6.5,1
35.9,8373.0,81.4,71.0,6.0,1
36.1,7322.0,84.6,71.0,6.8,1
36.4,9115.0,57.0,74.0,2.3,1
37.2,13280.0,46.8,74.0,2.3,1
36.8,13148.0,38.5,73.0,7.8,1
36.1,7315.0,71.0,72.0,3.5,1
36.4,1215.0,48.7,71.0,7.2,1
36.3,6970.0,84.6,77.0,6.4,1
36.2,9487.0,70.3,48.0,9.9,0
37.1,8809.0,68.7,85.0,8.7,1
35.9,10119.0,63.6,48.0,5.3,0
37.4,3157.0,32.7,59.0,6.9,1
37.0,10051.0,85.9,68.0,2.9,1
37.1,3557.0,67.7,77.0,5.1,1
36.4,11507.0,89.6,40.0,7.9,0
36.5,5747.0,62.2,70.0,7.0,1
35.9,10939.0,72.6,78.0,5.9,1
36.3,1670.0,33.4,80.0,3.4,1
36.8,6710.0,67.9,63.0,8.4,1
37.2,10870.0,75.9,67.0,4.2,1
36.0,4176.0,76.7,64.0,8.6,1
36.4,12134.0,76.2,66.0,6.9,1
36.5,9831.0,43.6,60.0,5.0,1
35.9,9226.0,88.5,61.0,2.3,1
36.9,5950.0,89.7,74.0,3.9,2
36.2,7754.0,34.5,71.0,9.1,1
36.5,9363.0,86.2,75.0,8.5,1
36.4,7614.0,47.4,72.0,6.6,1
36.2,10776.0,71.4,77.0,5.7,1
36.6,7072.0,50.3,79.0,7.2,1
36.5,3832.0,88.1,53.0,5.7,0
36.4,3995.0,36.1,61.0,7.2,1
36.2,1081.0,59.9,68.0,4.5,1
36.8,5213.0,55.7,70.0,8.7,1
37.4,11485.0,49.6,63.0,7.6,1
36.7,12118.0,68.7,79.0,4.6,1
37.1,3835.0,37.9,90.0,8.6,1
35.9,14427.0,73.0,72.0,5.9,1
36.7,8034.0,88.8,71.0,3.4,1
36.1,13838.0,78.3,78.0,2.6,1
35.9,10895.0,81.6,51.0,7.6,0
36.2,11114.0,51.6,70.0,8.9,1
37.2,2191.0,49.5,80.0,8.5,1
37.1,4080.0,61.0,64.0,7.2,1
36.7,1123.0,32.7,58.0,3.1,1
35.8,11026.0,86.7,68.0,2.8,1
36.5,5822.0,38.6,69.0,4.8,1
36.8,12013.0,84.2,61.0,8.8,1
36.7,5745.0,35.0,91.0,9.7,1
35.7,12471.0,79.4,65.0,3.9,0
36.2,2830.0,39.1,58.0,8.1,0
36.6,3427.0,32.3,69.0,6.6,1
36.9,5772.0,73.2,79.0,2.3,2
35.5,6719.0,46.8,70.0,6.3,0
36.5,5882.0,72.9,75.0,8.4,1
36.7,11691.0,63.3,61.0,4.2,1
37.0,2357.0,36.5,85.0,9.2,1
36.9,5917.0,85.9,76.0,3.9,2
36.9,12721.0,57.1,80.0,2.6,1
36.2,1935.0,74.1,74.0,3.3,1
35.6,14193.0,60.1,78.0,8.7,1
36.4,14808.0,66.3,61.0,5.3,1
37.1,2240.0,48.2,65.0,8.4,1
37.3,5078.0,42.0,83.0,6.2,1
37.0,6214.0,62.6,86.0,5.8,1
36.8,11869.0,56.4,59.0,8.5,0
36.8,9343.0,53.4,72.0,5.4,1
36.3,10021.0,70.4,66.0,8.4,1
36.5,11605.0,71.4,63.0,2.8,1
37.4,2652.0,32.8,73.0,7.1,1
36.1,12665.0,50.3,81.0,7.6,0
37.4,10879.0,54.7,75.0,9.2,1
36.4,9083.0,35.8,67.0,3.8,1
37.3,13456.0,44.2,75.0,6.8,1
35.9,10804.0,33.1,66.0,5.5,0
36.9,3824.0,89.8,74.0,5.1,1
36.2,7016.0,74.2,84.0,2.9,1
35.9,7917.0,35.2,49.0,3.1,0
36.7,1773.0,31.2,78.0,8.7,1
37.1,14365.0,73.2,55.0,8.0,1
36.2,2800.0,56.4,82.0,5.1,1
35.9,10764.0,77.2,64.0,8.6,1
36.6,8087.0,85.4,58.0,2.6,1
36.6,1359.0,66.0,77.0,7.0,1
36.9,13946.0,41.2,74.0,8.9,1
37.1,12926.0,76.9,60.0,8.7,1
36.6,8340.0,87.3,57.0,5.0,1
37.5,4205.0,64.8,68.0,8.0,1
36.7,2703.0,70.9,58.0,5.4,1
36.4,6087.0,50.2,59.0,8.7,0
35.8,4576.0,52.9,71.0,6.2,1
36.5,8094.0,74.1,60.0,8.1,1
36.4,14530.0,85.7,74.0,2.6,1
37.1,9049.0,67.7,85.0,6.7,1
36.8,13459.0,77.4,69.0,6.4,1
36.0,10112.0,40.3,71.0,6.9,0
36.7,7653.0,42.7,90.0,7.6,1
36.9,12965.0,61.9,58.0,9.3,1
37.4,7599.0,40.6,82.0,8.3,1
37.0,13161.0,68.1,81.0,3.8,2
37.0,5082.0,47.5,79.0,8.6,2
36.6,2803.0,77.5,83.0,3.0,2
36.8,12974.0,78.5,73.0,7.0,1
37.2,9224.0,57.8,64.0,9.1,1
35.9,13447.0,40.8,81.0,2.8,1
36.4,14130.0,68.8,81.0,8.8,1
36.2,1751.0,89.6,81.0,8.4,1
36.8,8014.0,67.4,70.0,6.0,1
37.2,6250.0,32.1,63.0,4.5,1
36.3,9762.0,31.0,72.0,5.2,1
35.4,12110.0,49.2,79.0,9.7,0
36.4,4928.0,41.7,80.0,3.6,1
37.1,8795.0,78.8,66.0,6.6,1
36.9,10922.0,80.7,73.0,2.7,1
36.8,2882.0,45.5,57.0,3.7,1
36.5,12397.0,49.5,80.0,8.1,1
36.0,9486.0,44.2,62.0,4.4,1
36.9,14294.0,84.5,78.0,9.9,1
36.2,5753.0,60.2,59.0,6.0,1
37.7,2514.0,69.4,80.0,6.1,2
36.9,8091.0,54.9,73.0,2.3,1
36.3,2201.0,67.9,62.0,9.7,1
36.3,14573.0,53.2,77.0,3.4,1
36.6,1542.0,50.4,64.0,6.3,1
36.5,11549.0,68.1,77.0,5.2,1
37.2,8351.0,65.5,67.0,5.3,1
36.7,6161.0,47.6,53.0,7.1,1
36.2,1922.0,39.0,60.0,7.3,0
37.5,9710.0,52.1,66.0,3.2,1
36.6,9193.0,54.9,84.0,6.0,1
37.0,4932.0,67.7,79.0,8.3,2
36.3,13743.0,84.9,86.0,5.5,1
36.8,5258.0,32.2,87.0,3.3,1
36.8,7296.0,44.6,65.0,4.5,1
35.7,8613.0,41.6,68.0,3.7,0
37.6,2403.0,60.1,66.0,3.0,2
37.2,14050.0,55.8,63.0,5.0,1
36.4,6244.0,73.7,52.0,6.3,1
36.0,2131.0,44.5,70.0,2.6,1
36.8,6422.0,65.7,57.0,6.8,1
36.6,9403.0,83.0,70.0,9.9,1
36.8,8191.0,84.6,91.0,9.7,1
36.7,10724.0,87.5,65.0,8.6,1
36.9,1777.0,76.4,72.0,4.1,1
37.3,4984.0,84.4,79.0,2.2,2
36.9,12469.0,44.1,73.0,8.7,1
36.1,2119.0,41.9,73.0,2.4,1
37.3,12977.0,30.4,66.0,3.6,1
37.4,2287.0,72.4,68.0,6.4,1
38.2,12682.0,86.2,60.0,3.4,1
36.0,6051.0,41.2,78.0,8.7,1
36.7,9571.0,68.2,53.0,8.2,0
35.6,3140.0,74.8,80.0,8.0,1
36.9,1926.0,85.7,56.0,8.5,1
36.3,4023.0,68.8,80.0,3.8,1
37.6,2790.0,88.2,66.0,7.8,2
36.2,5374.0,50.7,58.0,4.8,1
35.8,8201.0,51.0,76.0,7.3,1
36.4,9243.0,62.6,79.0,3.0,1
35.6,12058.0,53.0,66.0,7.6,0
37.0,10187.0,30.1,77.0,9.8,1
35.6,9523.0,73.9,47.0,2.3,0
36.6,6765.0,75.1,57.0,2.8,1
35.6,7633.0,74.8,83.0,3.0,1
36.4,6803.0,50.7,68.0,5.4,1
37.4,12790.0,61.3,51.0,4.3,1
36.8,4220.0,51.6,63.0,8.5,1
36.2,1080.0,31.0,61.0,5.8,1
36.6,10118.0,63.7,68.0,5.9,1
36.6,3834.0,37.4,66.0,7.7,1
36.8,13462.0,34.8,72.0,4.9,1
35.9,13027.0,75.3,69.0,4.8,1
36.9,2074.0,30.6,84.0,8.1,1
35.2,2489.0,87.5,74.0,8.2,1
36.3,7932.0,60.9,75.0,2.1,1
36.4,9529.0,89.0,82.0,3.2,1
36.9,4849.0,33.5,66.0,3.7,1
36.6,11035.0,65.0,57.0,4.8,0
35.9,9329.0,51.0,82.0,4.3,1
36.1,5548.0,80.6,71.0,7.3,1
36.7,1355.0,51.7,71.0,8.6,1
36.6,11502.0,45.6,64.0,3.5,1
36.3,4007.0,81.5,64.0,6.5,1
36.4,12683.0,52.5,78.0,4.9,1
36.9,6884.0,31.0,80.0,6.0,1
36.3,9079.0,53.4,78.0,7.0,1
36.6,13221.0,69.3,78.0,9.1,1
37.7,13091.0,45.3,76.0,3.5,1
35.9,6201.0,55.9,71.0,2.7,1
35.7,3924.0,33.4,68.0,7.0,1
37.0,11852.0,65.3,82.0,5.2,2
36.3,7063.0,75.4,66.0,3.3,1
36.4,3689.0,54.8,74.0,2.9,1
36.2,13662.0,55.2,62.0,6.5,1
36.5,3773.0,35.3,63.0,4.4,1
37.4,1361.0,42.1,68.0,10.0,1
37.0,1284.0,39.3,62.0,5.2,2
37.0,9712.0,58.9,78.0,3.7,1
35.9,10263.0,61.8,57.0,7.0,0
36.0,5355.0,86.9,71.0,4.0,1
35.2,5480.0,34.4,71.0,6.0,0
36.2,5753.0,66.0,52.0,5.9,1
37.1,10522.0,61.6,66.0,5.6,1
36.9,1814.0,61.0,73.0,8.4,1
36.5,14008.0,82.4,74.0,3.7,1
36.6,4115.0,42.3,68.0,9.2,1
36.3,14995.0,32.4,77.0,8.3,1
36.7,3401.0,70.3,69.0,4.7,1
37.0,11802.0,50.7,70.0,3.4,1
35.8,4128.0,31.1,73.0,4.2,1
36.7,2132.0,45.1,79.0,4.7,1
37.1,13249.0,48.6,63.0,6.5,1
36.4,13023.0,67.0,65.0,2.4,1
37.0,6650.0,40.4,63.0,9.3,0
38.0,10834.0,54.8,67.0,2.8,1
36.5,8799.0,58.9,84.0,4.2,1
36.8,12941.0,57.6,76.0,2.9,1
36.2,5411.0,88.4,59.0,4.1,1
36.7,8331.0,32.7,64.0,8.7,1
36.8,7795.0,87.1,74.0,6.9,1
36.7,5955.0,64.9,61.0,3.8,1
36.1,13480.0,77.7,63.0,9.0,0
36.7,3322.0,55.8,83.0,8.4,1
37.3,3093.0,57.2,64.0,8.0,1
36.8,9077.0,82.8,80.0,8.8,1
37.1,10205.0,83.8,83.0,7.0,2
36.5,3725.0,44.3,63.0,6.0,1
37.0,6470.0,42.0,61.0,5.0,1
36.7,14252.0,59.8,67.0,3.8,1
36.1,4453.0,84.0,59.0,6.5,1
36.8,10357.0,49.3,71.0,9.1,1
36.1,11362.0,69.1,68.0,6.8,1
36.3,7274.0,72.5,74.0,9.4,1
36.7,14125.0,76.7,84.0,4.9,1
36.7,11313.0,63.8,78.0,7.6,1
36.0,7411.0,54.1,75.0,7.2,1
37.1,8971.0,88.0,50.0,7.4,1
36.9,10697.0,66.7,74.0,7.2,1
36.2,9291.0,73.7,87.0,3.8,1
35.8,13302.0,50.7,40.0,3.1,0
36.5,5996.0,70.2,77.0,9.8,1
36.4,5198.0,45.5,68.0,2.4,1
36.7,3994.0,44.7,62.0,5.7,1
36.4,1529.0,72.9,78.0,5.4,1
35.6,1602.0,61.3,87.0,4.9,1
36.4,13181.0,71.0,78.0,8.3,1
36.4,10498.0,46.2,66.0,8.0,1
36.9,10247.0,65.9,61.0,9.2,1
36.3,9605.0,56.6,71.0,5.2,1
37.4,12889.0,65.8,79.0,6.5,1
35.6,7724.0,47.5,66.0,9.1,0
37.3,13186.0,72.9,67.0,10.0,1
36.5,6032.0,78.4,98.0,9.8,2
37.0,13974.0,45.6,81.0,7.7,1
36.6,10781.0,48.0,82.0,3.1,1
37.2,4600.0,69.7,55.0,2.2,1
36.4,8897.0,71.7,63.0,8.6,0
36.1,8462.0,72.2,71.0,8.7,1
37.3,2931.0,71.0,60.0,8.0,1
36.5,9277.0,53.6,86.0,4.2,1
36.7,5407.0,53.7,84.0,7.1,1
37.2,1733.0,45.3,65.0,4.5,1
36.1,14281.0,39.4,88.0,5.6,1
36.9,9981.0,71.6,70.0,5.1,1
36.3,13277.0,35.6,96.0,9.3,1
36.5,10465.0,86.3,71.0,3.9,1
36.6,5998.0,79.6,76.0,6.6,1
35.8,8178.0,81.5,84.0,4.9,1
36.2,10460.0,84.4,83.0,7.3,1
37.3,14444.0,54.5,75.0,6.5,1
37.0,4551.0,80.8,69.0,9.4,1
36.6,13250.0,39.5,75.0,2.8,1
36.7,13937.0,31.3,62.0,3.8,1
36.5,10386.0,77.1,72.0,8.1,1
37.3,14038.0,34.5,59.0,5.0,1
36.5,6570.0,89.3,52.0,3.3,1
36.7,14342.0,70.5,71.0,6.0,1
37.2,10839.0,75.2,83.0,7.2,1
36.2,1588.0,44.7,79.0,2.4,1
37.4,13696.0,70.4,69.0,4.3,1
35.8,7783.0,32.6,87.0,8.5,1
37.4,7445.0,80.3,64.0,6.2,1
36.4,8931.0,40.2,51.0,2.3,1
36.5,3091.0,71.8,48.0,4.3,1
35.7,7568.0,43.5,58.0,7.1,0
36.4,12636.0,34.1,78.0,3.6,1
36.1,1217.0,58.9,64.0,8.6,0
36.3,4821.0,40.2,75.0,7.4,1
36.5,1034.0,73.8,86.0,5.8,2
37.1,6820.0,44.3,59.0,9.3,1
36.7,11196.0,50.5,75.0,5.1,1
36.8,12183.0,64.0,75.0,3.9,1
36.1,14233.0,47.1,61.0,7.3,0
36.2,9519.0,52.7,84.0,6.6,1
37.5,4565.0,78.9,67.0,4.7,2
36.2,13938.0,40.8,66.0,4.7,0
37.4,11854.0,34.9,91.0,5.2,1
36.5,9042.0,49.7,75.0,4.3,1
36.6,10739.0,55.5,79.0,7.7,1
37.1,13940.0,62.6,84.0,7.2,1
37.2,10974.0,52.3,63.0,5.5,1
36.5,6157.0,77.4,82.0,5.2,2
36.4,10982.0,32.4,65.0,4.9,1
36.6,1564.0,55.9,65.0,4.3,1
36.8,6410.0,52.9,67.0,2.7,1
37.0,6689.0,68.9,64.0,4.1,1
36.6,3336.0,88.0,78.0,4.6,2
36.9,1323.0,60.6,73.0,6.4,1
37.4,2867.0,89.2,65.0,8.2,1
36.8,10165.0,48.1,77.0,5.2,1
36.8,12232.0,31.9,67.0,9.6,0
35.8,14835.0,39.9,67.0,8.6,0
35.3,5849.0,53.7,70.0,9.9,0
36.8,9391.0,49.0,75.0,9.0,1
36.6,14120.0,35.8,74.0,6.9,1
36.3,3339.0,56.0,66.0,6.8,1
36.7,11047.0,50.3,78.0,3.0,1
36.6,11570.0,37.4,68.0,7.8,1
37.2,2246.0,47.8,63.0,6.8,1
36.6,13057.0,83.2,55.0,6.1,1
36.2,12383.0,48.1,80.0,7.5,0
37.1,1468.0,72.8,70.0,5.6,1
36.5,2275.0,66.7,72.0,6.2,1
36.9,1688.0,55.6,80.0,5.2,2
36.4,5686.0,44.3,65.0,7.7,1
36.3,8130.0,52.1,56.0,9.0,0
36.6,8453.0,65.5,71.0,8.7,1
36.6,4747.0,51.0,73.0,8.3,1
36.8,13762.0,42.9,67.0,2.1,1
36.5,6156.0,37.0,85.0,9.3,1
35.7,1638.0,82.8,45.0,4.2,1
36.4,5203.0,56.4,81.0,9.1,1
37.0,8436.0,67.5,78.0,3.6,1
36.5,6715.0,59.4,75.0,5.5,1
36.5,4834.0,82.4,37.0,8.0,0
37.1,2839.0,62.8,83.0,7.1,2
36.2,12468.0,58.8,60.0,5.3,1
35.8,14946.0,85.5,65.0,7.4,1
36.5,5614.0,73.2,68.0,6.4,1
36.4,6343.0,36.7,74.0,4.2,1
36.1,9653.0,40.7,76.0,7.2,0
36.5,11058.0,77.2,79.0,3.6,2
36.8,6488.0,80.2,78.0,7.6,1
36.6,13669.0,62.7,73.0,2.0,1
36.8,8840.0,63.3,74.0,6.4,1
37.5,7305.0,67.9,59.0,5.2,1
36.4,10053.0,56.3,62.0,4.4,1
36.7,14339.0,70.8,79.0,6.1,1
36.3,12124.0,36.5,78.0,7.2,0
36.2,1560.0,87.7,77.0,9.7,1
36.3,5652.0,75.0,65.0,8.7,1
36.4,7588.0,67.9,79.0,7.7,1
36.8,5403.0,49.0,58.0,5.8,0
37.8,10803.0,39.7,81.0,5.1,1
36.2,12568.0,54.6,67.0,2.3,1
36.4,11239.0,69.7,87.0,4.9,1
36.6,14851.0,68.0,55.0,8.8,0
36.8,4816.0,53.0,88.0,5.1,2
36.7,13250.0,66.8,66.0,5.7,0
37.2,11733.0,78.8,66.0,4.2,1
35.4,6071.0,31.6,72.0,4.2,1
35.4,11278.0,57.0,63.0,2.5,0
36.4,2457.0,75.5,69.0,6.9,1
37.1,12051.0,62.8,63.0,5.6,1
35.8,8453.0,69.1,63.0,6.8,1
35.1,5092.0,61.0,75.0,6.4,0
36.9,10181.0,89.5,61.0,8.4,1
36.7,9983.0,33.3,62.0,8.0,1
36.1,3933.0,59.5,56.0,8.2,1
36.1,1426.0,35.5,65.0,6.0,1
36.1,7071.0,39.6,83.0,4.8,1
36.7,8973.0,53.0,62.0,9.5,1
36.3,13272.0,39.3,63.0,2.4,1
36.8,13995.0,87.8,72.0,3.2,1
35.2,8403.0,86.8,66.0,5.4,1
36.2,11553.0,50.2,92.0,6.9,1
36.0,7150.0,68.4,68.0,2.1,1
36.5,11445.0,62.0,73.0,7.8,1
36.3,3867.0,78.9,79.0,6.5,1
37.0,6195.0,67.6,79.0,5.9,2
35.7,9879.0,30.0,72.0,5.4,0
36.6,1254.0,75.8,68.0,6.2,1
36.9,11114.0,74.8,90.0,3.3,1
37.5,12697.0,60.6,69.0,2.9,1
36.4,6588.0,84.2,66.0,4.3,1
36.8,7271.0,84.5,64.0,7.7,1
35.7,12918.0,61.4,53.0,6.7,1
35.4,11859.0,66.5,78.0,5.8,1
37.0,5034.0,89.8,47.0,6.6,1
36.6,5536.0,47.9,70.0,6.5,1
37.2,10504.0,49.5,68.0,4.5,1
35.9,8885.0,41.0,92.0,2.8,1
36.9,3271.0,83.8,52.0,9.2,1
37.5,5339.0,74.7,61.0,6.8,1
36.8,13600.0,36.3,69.0,7.6,1
36.7,10634.0,88.9,68.0,5.7,1
36.6,14804.0,73.9,65.0,8.1,0
35.8,11738.0,81.0,69.0,6.7,1
37.3,14188.0,32.9,57.0,2.4,1
36.3,4027.0,60.3,74.0,9.1,1
36.9,11801.0,71.9,47.0,4.4,1
35.8,1283.0,62.6,70.0,3.1,1
36.0,10391.0,70.0,64.0,2.7,1
37.3,7570.0,79.1,80.0,7.8,2
36.4,5855.0,52.5,88.0,7.6,1
37.3,13074.0,80.9,67.0,7.6,1
36.6,12960.0,39.8,84.0,9.3,0
35.7,1312.0,46.3,67.0,4.8,1
37.0,9533.0,32.6,60.0,6.5,0
36.3,6150.0,51.9,87.0,7.0,1
36.9,6819.0,52.8,75.0,9.8,1
36.6,12649.0,78.3,70.0,4.5,1
35.8,5338.0,69.2,77.0,9.7,1
36.7,14203.0,56.2,73.0,3.2,1
37.7,3515.0,69.1,69.0,8.1,2
